vx,wabs,obstacle,align,follow,angle,fwd,twirl
0.0128628,0.201235,0,23.8655,14.7584,0.576019,0,0.120741
0.0160331,0.169155,0,23.8268,14.6987,0.267587,0,0.101493
0.0218055,0.226845,0,23.728,14.5893,0.136694,0,0.136107
0.0245289,0.199844,0,23.5874,14.5634,0.74068,0,0.119907
0.0171875,0.190915,0,23.8469,14.6867,0.713338,0,0.114549
0.0223579,0.211368,0,23.7744,14.5742,0.188457,0,0.126821
0.0166211,0.236216,0,23.7305,14.6923,0.181574,0,0.14173
0.0194177,0.225721,0,23.8261,14.6769,0.930057,0,0.135433
0.020219,0.194896,0,23.7532,14.6312,0.598504,0,0.116937
0.022871,0.213533,0,23.8102,14.5624,0.112956,0,0.12812
0.0206803,0.209303,0,23.7007,14.6058,0.183335,0,0.125582
0.0128178,0.202397,0,23.9075,14.7571,0.397642,0,0.121438
0.0175057,0.189923,0,23.7742,14.6741,0.383764,0,0.113954
0.0172002,0.206641,0,23.8067,14.6762,0.521531,0,0.123984
0.0111398,0.235182,0,23.9151,14.7947,0.608683,0,0.141109
0.0173043,0.213813,0,23.8194,14.6841,0.383219,0,0.128288
0.0170427,0.214217,0,23.708,14.7099,0.828987,0,0.12853
0.00563715,0.214314,0,24.0204,14.896,0.481107,0,0.128588
0.0224714,0.201328,0,23.6926,14.5913,0.42217,0,0.120797
0.0294062,0.166994,0,23.4663,14.4486,0.50926,0,0.100196
0.0187175,0.198547,0,23.7601,14.6519,0.303269,0,0.119128
0.0262878,0.174858,0,23.7778,14.5373,0.716218,0,0.104915
0.017763,0.200025,0,23.7811,14.6645,0.39674,0,0.120015
0.0146892,0.197021,0,23.8242,14.7266,0.383536,0,0.118213
0.0209576,0.253345,0,23.6916,14.599,0.0496135,0,0.152007
0.0195282,0.228383,0,23.7217,14.6344,0.583432,0,0.13703
0.0141571,0.211306,0,23.7981,14.7467,0.728407,0,0.126783
0.0303936,0.164472,0,23.5396,14.4368,0.532794,0,0.0986835
0.0373709,0.230069,0,23.3491,14.3327,0.418607,0,0.138041
0.0233245,0.207726,0,23.6944,14.6202,0.654233,0,0.124636
0.0189035,0.164128,0,23.68,14.6536,0.551062,0,0.0984767
0.024166,0.207825,0,23.7013,14.5422,0.506108,0,0.124695
0.0209567,0.199115,0,23.7342,14.6423,0.613836,0,0.119469
0.0282591,0.16743,0,23.5462,14.4785,0.626341,0,0.100458
0.025525,0.207665,0,23.6717,14.5313,0.701972,0,0.124599
0.0153222,0.202979,0,23.7722,14.738,0.915061,0,0.121788
0.017353,0.196687,0,23.7372,14.6706,0.301985,0,0.118012
0.0304688,0.177513,0,23.4847,14.4256,0.357932,0,0.106508
0.0117629,0.154454,0,23.9413,14.779,0.411027,0,0.0926723
0.0253072,0.177138,0,23.566,14.5368,0.425411,0,0.106283
0.0169858,0.153199,0,23.8221,14.6786,0.428313,0,0.0919197
0.0227435,0.231637,0,23.8111,14.5661,0.287843,0,0.138982
0.0144214,0.211256,0,23.7679,14.7266,0.287676,0,0.126754
0.0154501,0.184368,0,23.8506,14.7136,0.358695,0,0.110621
0.0115706,0.229903,0,23.8973,14.7817,0.0375032,0,0.137942
0.0275707,0.165077,0,23.505,14.4893,0.471803,0,0.099046
0.025547,0.185598,0,23.7608,14.5134,0.154185,0,0.111359
0.0108783,0.225549,0,23.9501,14.7986,0.55102,0,0.13533
0.0156339,0.196127,0,23.7291,14.7097,0.467324,0,0.117676
0.0253405,0.218485,0,23.7804,14.5985,0.877077,0,0.131091
0.0117107,0.161552,0,23.9147,14.7838,0.358753,0,0.0969312
0.0117188,0.227377,0,23.9483,14.8028,0.821125,0,0.136426
0.0154258,0.204453,0,23.8357,14.7292,0.48261,0,0.122672
0.0268313,0.184654,0,23.5467,14.537,0.611216,0,0.110793
0.0145307,0.180712,0,23.8729,14.7321,0.377221,0,0.108427
0.0168739,0.17748,0,23.7856,14.6842,0.564787,0,0.106488
0.017378,0.170843,0,23.7207,14.6714,0.214659,0,0.102506
0.0162864,0.286073,0,23.8196,14.7018,0.503593,0,0.171644
0.015022,0.172697,0,23.8798,14.7255,0.430365,0,0.103618
0.0211365,0.238405,0,23.6722,14.5986,0.459479,0,0.143043
0.0328417,0.243565,0,23.501,14.431,0.707118,0,0.146139
0.0162272,0.2394,0,23.8382,14.6967,0.0402217,0,0.14364
0.0289649,0.256366,0,23.6558,14.5185,0.461725,0,0.153819
0.0181619,0.220314,0,23.7974,14.696,0.593741,0,0.132188
0.0263018,0.178373,0,23.5778,14.4971,0.0409551,0,0.107024
0.0166375,0.179388,0,23.6996,14.6944,0.727084,0,0.107633
0.0213163,0.21156,0,23.6551,14.6021,0.25983,0,0.126936
0.0237382,0.248481,0,23.5776,14.5627,0.58995,0,0.149089
0.0166199,0.198618,0,23.798,14.7169,0.775186,0,0.119171
0.0187322,0.233557,0,23.7413,14.6418,0.0615067,0,0.140134
0.0097593,0.175724,0,23.9012,14.8204,0.482767,0,0.105435
0.0241171,0.218276,0,23.7332,14.5425,0.472046,0,0.130965
0.028125,0.216852,0,23.5035,14.4999,0.543725,0,0.130111
0.0143781,0.239218,0,23.8753,14.7331,0.546834,0,0.143531
0.0121507,0.236953,0,23.8987,14.7672,0.221267,0,0.142172
0.0266251,0.173155,0,23.6222,14.5006,0.435758,0,0.103893
0.01875,0.13711,0,23.836,14.6444,0.324885,0,0.082266
0.0158616,0.162297,0,23.821,14.697,0.201254,0,0.0973782
0.0248978,0.209161,0,23.4921,14.545,0.627419,0,0.125497
0.016369,0.205493,0,23.8621,14.6887,0.132571,0,0.123296
0.016806,0.169784,0,23.8301,14.6982,0.574783,0,0.10187
0.0164422,0.14948,0,23.7843,14.6934,0.510596,0,0.0896877
0.0212298,0.167086,0,23.6608,14.5946,0.10469,0,0.100252
0.0165411,0.228508,0,23.8156,14.7065,0.591065,0,0.137105
0.022031,0.216766,0,23.7906,14.5812,0.0673041,0,0.130059
0.0191006,0.196372,0,23.7683,14.6378,0.491294,0,0.117823
0.0190795,0.189118,0,23.9087,14.6399,0.551661,0,0.113471
0.0116417,0.234083,0,23.8449,14.7907,0.54548,0,0.14045
0.0147621,0.240111,0,23.847,14.7277,0.577817,0,0.144067
0.0167884,0.202968,0,23.8011,14.6838,0.307684,0,0.121781
0.0243822,0.208251,0,23.669,14.544,0.713769,0,0.124951
0.0168421,0.219533,0,23.8452,14.6927,0.806871,0,0.13172
0.0155539,0.227149,0,23.8297,14.7087,0.406065,0,0.136289
0.0226333,0.261538,0,23.648,14.577,0.294258,0,0.156923
0.0145327,0.259127,0,23.9305,14.7268,0.17976,0,0.155476
0.0235805,0.211916,0,23.6553,14.5543,0.204696,0,0.127149
0.0234141,0.170034,0,23.5617,14.5669,0.543458,0,0.10202
0.0182287,0.161468,0,23.8654,14.6735,0.473323,0,0.0968805
0.0161946,0.207847,0,23.9061,14.6897,0.0690055,0,0.124708
0.022883,0.17703,0,23.7211,14.5688,0.328341,0,0.106218
0.0203064,0.196284,0,23.6655,14.6406,0.801219,0,0.11777
0.0270615,0.171334,0,23.6243,14.508,0.498606,0,0.102801
0.0147684,0.17996,0,23.8898,14.7187,0.114144,0,0.107976
0.00965952,0.224117,0,23.9516,14.8258,0.790181,0,0.13447
0.00986838,0.179232,0,23.926,14.8118,0.169815,0,0.107539
0.0221193,0.212886,0,23.6442,14.5767,0.0931096,0,0.127732
0.011481,0.179516,0,23.9218,14.7959,0.470313,0,0.10771
0.0318054,0.231038,0,23.7389,14.44,0.414402,0,0.138623
0.0209661,0.154788,0,23.7404,14.6002,0.303711,0,0.0928729
0.0180349,0.209391,0,23.8074,14.6646,0.693722,0,0.125635
0.0236306,0.222203,0,23.6836,14.5565,0.0105176,0,0.133322
0.0154533,0.207783,0,23.8638,14.7363,0.771273,0,0.12467
0.0138331,0.276783,0,23.8383,14.7715,1.02441,0,0.16607
0.0283666,0.206313,0,23.5675,14.4576,0.0239429,0,0.123788
0.0164837,0.197786,0,23.8445,14.6909,0.35795,0,0.118672
0.0286048,0.179412,0,23.6493,14.4739,0.584227,0,0.107647
0.00859032,0.219994,0,23.9738,14.8353,0.227267,0,0.131996
0.0172241,0.154169,0,23.8189,14.6736,0.434922,0,0.0925011
0.0145543,0.203341,0,23.9149,14.7298,0.723082,0,0.122005
0.01352,0.200359,0,23.8704,14.7418,0.259587,0,0.120216
0.0136646,0.162968,0,23.8249,14.7448,0.36419,0,0.0977809
0.0131394,0.167532,0,23.8098,14.7606,0.580432,0,0.100519
0.0247649,0.195371,0,23.6001,14.5305,0.303581,0,0.117223
0.0112645,0.189165,0,23.9251,14.7948,0.469177,0,0.113499
0.0233311,0.194063,0,23.5784,14.5667,0.493753,0,0.116438
0.00763432,0.210089,0,24.0022,14.8589,0.109291,0,0.126053
0.0169523,0.213084,0,23.7564,14.6812,0.454813,0,0.12785
0.0223541,0.157893,0,23.7613,14.5778,0.330611,0,0.0947361
0.0189364,0.175365,0,23.7999,14.6414,0.338114,0,0.105219
0.0233667,0.182799,0,23.6207,14.5642,0.448329,0,0.109679
0.0126027,0.242533,0,23.8186,14.787,0.942649,0,0.14552
0.019573,0.148785,0,23.8286,14.6271,0.153554,0,0.0892711
0.0144601,0.212437,0,23.848,14.7375,0.801466,0,0.127462
0.0168713,0.17911,0,23.8355,14.6777,0.229835,0,0.107466
0.028125,0.214703,0,23.7186,14.4682,0.0684557,0,0.128822
0.0151849,0.178066,0,23.7873,14.7285,0.640489,0,0.10684
0.019732,0.188351,0,23.7702,14.6277,0.45605,0,0.113011
0.0155561,0.219751,0,23.9004,14.7036,0.135716,0,0.13185
0.0170669,0.215415,0,23.837,14.7199,0.803457,0,0.129249
0.0135912,0.220759,0,23.8831,14.7448,0.288069,0,0.132456
0.01875,0.195937,0,23.752,14.6435,0.374548,0,0.117562
0.0274603,0.164385,0,23.6943,14.4738,0.129519,0,0.0986312
0.0185902,0.222139,0,23.7971,14.6532,0.170147,0,0.133283
0.0110941,0.204772,0,23.8689,14.7893,0.34586,0,0.122863
0.0206221,0.208892,0,23.8718,14.6059,0.118043,0,0.125335
0.0280854,0.224717,0,23.5983,14.5283,0.657127,0,0.13483
0.0215038,0.188996,0,23.7915,14.5986,0.626234,0,0.113398
0.0185215,0.196367,0,23.8394,14.6492,0.520753,0,0.11782
0.0173035,0.181681,0,23.8503,14.6791,0.329945,0,0.109009
0.0172912,0.184562,0,23.7557,14.692,0.466232,0,0.110737
0.0187313,0.189374,0,23.727,14.6675,0.721889,0,0.113625
0.014218,0.217553,0,23.8912,14.7616,0.864305,0,0.130532
0.0242584,0.180283,0,23.7415,14.5534,0.676786,0,0.10817
0.0120879,0.281052,0,23.881,14.8043,1.14193,0,0.168631
0.0231273,0.190152,0,23.6829,14.5674,0.476943,0,0.114091
0.0192548,0.208247,0,23.6319,14.6477,0.575671,0,0.124948
0.0178155,0.160289,0,23.8397,14.6672,0.416618,0,0.0961731
0.0326111,0.161571,0,23.5864,14.3917,0.518259,0,0.0969425
0.0211774,0.233159,0,23.7235,14.5963,0.146491,0,0.139895
0.0147437,0.226565,0,23.8291,14.7261,0.681169,0,0.135939
0.0139032,0.21266,0,23.8998,14.7376,0.179395,0,0.127596
0.0240134,0.164491,0,23.7143,14.547,0.362171,0,0.0986948
0.0249109,0.238799,0,23.6932,14.5338,0.304645,0,0.143279
0.0150713,0.231094,0,23.8179,14.7212,0.116658,0,0.138656
0.0173593,0.177016,0,23.8529,14.6728,0.485763,0,0.10621
0.0130709,0.232839,0,23.9411,14.7564,0.387621,0,0.139703
0.0316484,0.210835,0,23.7277,14.434,0.416179,0,0.126501
0.0311003,0.187631,0,23.6754,14.4057,0.235931,0,0.112578
0.0162321,0.193874,0,23.871,14.6898,0.284367,0,0.116324
0.0164884,0.201903,0,23.7236,14.6973,0.46842,0,0.121142
0.01451,0.215329,0,23.8136,14.7287,0.683628,0,0.129197
0.0174954,0.21755,0,23.7675,14.6704,0.318687,0,0.13053
0.0200871,0.226287,0,23.834,14.616,0.0509844,0,0.135772
0.0136896,0.221496,0,23.8582,14.7455,0.509048,0,0.132897
0.0187241,0.187403,0,23.8793,14.6524,0.603115,0,0.112442
0.0263726,0.15259,0,23.8065,14.4961,0.327697,0,0.0915542
0.0176961,0.19434,0,23.6864,14.6668,0.349336,0,0.116604
0.0160747,0.24579,0,23.8425,14.6953,0.252276,0,0.147474
0.0203186,0.168322,0,23.6571,14.6252,0.45097,0,0.100993
0.0119714,0.204005,0,23.924,14.7712,0.0761218,0,0.122403
0.0165116,0.199621,0,23.8146,14.6842,0.226215,0,0.119773
0.0135806,0.225155,0,23.9339,14.7423,0.22372,0,0.135093
0.0260509,0.245158,0,23.6943,14.5174,0.792366,0,0.147095
0.0220652,0.20256,0,23.6374,14.5982,0.407447,0,0.121536
0.01708,0.180449,0,23.6686,14.6874,0.518062,0,0.108269
0.0423654,0.184891,0,23.2166,14.2153,0.541632,0,0.110934
0.0148437,0.247562,0,23.8967,14.7192,0.330082,0,0.148537
0.00902432,0.19385,0,23.9359,14.8316,0.453568,0,0.11631
0.0212822,0.176712,0,23.6693,14.6175,0.710131,0,0.106027
0.0137685,0.240433,0,23.8798,14.744,0.276746,0,0.14426
0.008065,0.175217,0,23.9405,14.8457,0.0851455,0,0.10513
0.0252004,0.222252,0,23.8392,14.5318,0.192173,0,0.133351
0.00722063,0.189505,0,23.9978,14.8679,0.30959,0,0.113703
0.0162715,0.173199,0,23.8337,14.6887,0.0212536,0,0.10392
0.0265051,0.211766,0,23.8252,14.4993,0.279662,0,0.12706
0.0189183,0.201063,0,23.6282,14.6541,0.566223,0,0.120638
0.0225876,0.245429,0,23.7382,14.5768,0.055923,0,0.147258
0.016838,0.19731,0,23.8133,14.6774,0.168369,0,0.118386
0.0129349,0.164089,0,23.9051,14.7538,0.314723,0,0.0984536
0.0199817,0.223071,0,23.7741,14.6542,0.726589,0,0.133843
0.0225086,0.179656,0,23.6836,14.5736,0.243289,0,0.107794
0.013985,0.147701,0,23.7891,14.7368,0.396224,0,0.0886208
0.0389622,0.19911,0,23.3819,14.3337,0.666845,0,0.119466
0.0183272,0.17826,0,23.8412,14.6505,0.324707,0,0.106956
0.014206,0.207505,0,23.8382,14.7333,0.645214,0,0.124503
0.0228465,0.177474,0,23.668,14.5643,0.0426755,0,0.106484
0.0168316,0.178852,0,23.8358,14.6787,0.187635,0,0.107311
0.0104435,0.21636,0,23.9618,14.8004,0.145848,0,0.129816
0.0118809,0.239717,0,23.8837,14.7728,0.164955,0,0.14383
0.021746,0.237608,0,23.7005,14.594,0.709532,0,0.142565
0.0157055,0.220461,0,23.8484,14.7126,0.68538,0,0.132277
0.0121858,0.159469,0,23.8969,14.7675,0.28059,0,0.0956812
0.0133982,0.207095,0,23.9016,14.7444,0.124065,0,0.124257
0.0236686,0.156346,0,23.7358,14.5618,0.401552,0,0.0938079
0.0143969,0.174055,0,23.8981,14.7292,0.433256,0,0.104433
0.0205697,0.167546,0,23.7771,14.6061,0.110429,0,0.100528
0.0241401,0.234507,0,23.6918,14.5801,0.771452,0,0.140704
0.0198966,0.190118,0,23.7215,14.6286,0.494213,0,0.114071
0.0186367,0.263857,0,23.845,14.6589,0.762291,0,0.158314
0.0179092,0.214078,0,23.7495,14.6748,0.361372,0,0.128447
0.0141686,0.209323,0,23.7927,14.7478,0.697609,0,0.125594
0.016771,0.219915,0,23.7265,14.6949,0.670461,0,0.131949
0.0290512,0.172285,0,23.4976,14.4613,0.389573,0,0.103371
0.0125171,0.146842,0,23.8691,14.7645,0.337511,0,0.088105
0.0175559,0.166846,0,23.7861,14.6776,0.662777,0,0.100108
0.012235,0.155882,0,23.947,14.7678,0.345741,0,0.0935293
0.0229896,0.20669,0,23.673,14.5655,0.133859,0,0.124014
0.0186908,0.190174,0,23.8161,14.6621,0.620448,0,0.114105
0.014004,0.216715,0,23.8657,14.7332,0.117049,0,0.130029
0.0262316,0.204285,0,23.7677,14.5055,0.214956,0,0.122571
0.0302351,0.187838,0,23.4349,14.4848,0.697149,0,0.112703
0.00698648,0.173131,0,23.9799,14.8727,0.441876,0,0.103879
0.018475,0.254641,0,23.8066,14.6852,0.336015,0,0.152785
0.0162404,0.220957,0,23.9034,14.689,0.210256,0,0.132574
0.009375,0.183077,0,23.9939,14.8295,0.37156,0,0.109846
0.0179687,0.200317,0,23.7775,14.6862,0.798609,0,0.12019
0.0189238,0.25556,0,23.7017,14.6924,1.20601,0,0.153336
0.0313845,0.252262,0,23.4359,14.4444,0.291057,0,0.151357
0.0159572,0.238389,0,23.842,14.7043,0.484157,0,0.143033
0.0195938,0.208767,0,23.6831,14.625,0.0851712,0,0.12526
0.009375,0.2031,0,23.9498,14.8225,0.323656,0,0.12186
0.0121683,0.224815,0,23.8708,14.7869,0.559314,0,0.134889
0.0194381,0.2372,0,23.6496,14.6542,0.957027,0,0.14232
0.0200994,0.25796,0,23.7748,14.6489,0.644302,0,0.154776
0.0173645,0.222944,0,23.7788,14.6918,0.522123,0,0.133766
0.0101563,0.222195,0,23.8545,14.8062,0.159985,0,0.133317
0.0210938,0.18192,0,23.6616,14.6175,0.661036,0,0.109152
0.0159316,0.222906,0,23.8097,14.6953,0.26024,0,0.133744
0.0170977,0.236046,0,23.793,14.6747,0.176475,0,0.141628
0.0106192,0.131008,0,23.8976,14.8014,0.411913,0,0.0786048
0.030316,0.187111,0,23.5995,14.4888,0.700407,0,0.112267
0.0153703,0.205587,0,23.8821,14.7202,0.43834,0,0.123352
0.0130565,0.195494,0,23.9088,14.7593,0.356724,0,0.117297
0.0180658,0.172378,0,23.7716,14.6707,0.391996,0,0.103427
0.0134443,0.220898,0,23.8512,14.7594,0.680438,0,0.132539
0.0178314,0.171108,0,23.9146,14.6596,0.145329,0,0.102665
0.017526,0.184268,0,23.833,14.6723,0.183983,0,0.110561
0.0148438,0.15594,0,23.8264,14.7185,0.301717,0,0.0935639
0.0257812,0.240931,0,23.7961,14.5135,0.653888,0,0.144559
0.0200992,0.157009,0,23.7532,14.6422,0.549716,0,0.0942053
0.0194922,0.217008,0,23.795,14.6355,0.433877,0,0.130205
0.0165403,0.209333,0,23.821,14.7301,0.582625,0,0.1256
0.0370775,0.190248,0,23.4014,14.2907,0.202948,0,0.114149
0.0159367,0.186388,0,23.8723,14.6959,0.268394,0,0.111833
0.0274805,0.201834,0,23.7319,14.4816,0.63398,0,0.121101
0.0232967,0.190872,0,23.7974,14.5581,0.478364,0,0.114523
0.0161719,0.175414,0,23.8259,14.6981,0.2906,0,0.105248
0.0202802,0.144186,0,23.7223,14.6271,0.566802,0,0.0865118
0.0233902,0.247316,0,23.7043,14.5619,0.639699,0,0.14839
0.0239296,0.138213,0,23.8297,14.5425,0.251858,0,0.0829279
0.0203591,0.194605,0,23.6844,14.6183,0.562515,0,0.116763
0.00947616,0.164361,0,23.9812,14.8211,0.617154,0,0.0986168
0.0139838,0.258203,0,23.8182,14.7413,0.645416,0,0.154922
0.0193001,0.193761,0,23.7469,14.6399,0.282456,0,0.116256
0.0230759,0.189911,0,23.7758,14.582,0.449809,0,0.113947
0.0117507,0.210198,0,23.8955,14.7764,0.434844,0,0.126119
0.00899813,0.19737,0,23.969,14.8321,0.458632,0,0.118422
0.0130681,0.198447,0,23.8876,14.7509,0.182492,0,0.119068
0.0274801,0.255414,0,23.5251,14.4955,0.533397,0,0.153249
0.0171875,0.18171,0,23.735,14.6798,0.370402,0,0.109026
0.014893,0.260012,0,23.8874,14.7484,0.378758,0,0.156007
0.0225242,0.215597,0,23.6755,14.5861,0.594204,0,0.129358
0.0215086,0.18827,0,23.7103,14.5916,0.233507,0,0.112962
0.0199683,0.174868,0,23.7508,14.623,0.437057,0,0.104921
0.0132813,0.207641,0,23.7929,14.7694,0.635845,0,0.124584
0.0146683,0.188702,0,23.8273,14.7205,0.342263,0,0.113221
0.0231396,0.177235,0,23.6536,14.5781,0.81213,0,0.106341
0.0252192,0.215507,0,23.7365,14.5217,0.577067,0,0.129304
0.0181672,0.235802,0,23.8105,14.6518,0.115521,0,0.141481
0.0117306,0.243403,0,23.9255,14.7955,0.678241,0,0.146042
0.00975706,0.166054,0,23.9352,14.8254,0.77729,0,0.0996324
0.0157985,0.229256,0,23.7844,14.7029,0.237954,0,0.137554
0.0253453,0.166032,0,23.8016,14.5487,0.535996,0,0.0996191
0.0164489,0.209197,0,23.7862,14.6889,0.440138,0,0.125518
0.0140495,0.169078,0,23.7885,14.7447,0.49883,0,0.101447
0.0154419,0.202935,0,23.8338,14.7057,0.348454,0,0.121761
0.021108,0.21659,0,23.6866,14.5976,0.19419,0,0.129954
0.0149205,0.2295,0,23.9038,14.7153,0.15657,0,0.1377
0.0155693,0.198046,0,23.8408,14.7151,0.537782,0,0.118828
0.0190467,0.153463,0,23.7516,14.6496,0.495018,0,0.0920776
0.00971082,0.223018,0,23.9562,14.8145,0.143467,0,0.133811
0.0222032,0.177208,0,23.6678,14.5781,0.286747,0,0.106325
0.0146435,0.186808,0,23.8328,14.7237,0.2017,0,0.112085
0.0167881,0.266955,0,23.8292,14.6911,0.871167,0,0.160173
0.0215453,0.223755,0,23.6764,14.5975,0.286015,0,0.134253
0.0260535,0.183057,0,23.5005,14.5375,0.728218,0,0.109834
0.0191015,0.179049,0,23.8115,14.6628,0.557605,0,0.10743
0.0159672,0.185249,0,23.7723,14.6998,0.525947,0,0.111149
0.0181133,0.237458,0,23.8773,14.6574,0.468877,0,0.142475
0.0162667,0.143522,0,23.7892,14.6938,0.298664,0,0.0861133
0.0435761,0.272936,0,23.4348,14.3956,1.11142,0,0.163761
0.0184841,0.162174,0,23.7155,14.651,0.43362,0,0.0973045
0.0164216,0.237501,0,23.7669,14.718,0.848136,0,0.142501
0.0172786,0.214644,0,23.8091,14.6709,0.145814,0,0.128786
0.0141743,0.186316,0,23.8352,14.7298,0.31544,0,0.11179
0.0185925,0.233712,0,23.8404,14.6676,0.560693,0,0.140227
0.0133097,0.256029,0,23.9236,14.7464,0.492397,0,0.153618
0.0318018,0.21357,0,23.5648,14.4326,0.706401,0,0.128142
0.0226006,0.231158,0,23.7889,14.5741,0.0309114,0,0.138695
0.0175525,0.176043,0,23.7929,14.6757,0.616004,0,0.105626
0.017772,0.215797,0,23.8353,14.6724,0.442763,0,0.129478
0.00951871,0.190566,0,23.9329,14.8213,0.518356,0,0.114339
0.0191206,0.212887,0,23.7574,14.6406,0.390161,0,0.127732
0.0148438,0.172103,0,23.8431,14.7323,0.703224,0,0.103262
0.0237719,0.204643,0,23.6198,14.5467,0.116759,0,0.122786
0.028125,0.198334,0,23.7472,14.4838,0.412781,0,0.119001
0.0178663,0.179583,0,23.7114,14.6781,0.606838,0,0.10775
0.0159304,0.18569,0,23.8104,14.6947,0.0435977,0,0.111414
0.0152402,0.166606,0,23.7727,14.7122,0.369784,0,0.0999639
0.020726,0.15811,0,23.7095,14.6134,0.59543,0,0.094866
0.0391012,0.203899,0,23.442,14.2536,0.107546,0,0.12234
0.00947977,0.191222,0,23.9572,14.8294,0.483765,0,0.114733
0.0200988,0.20727,0,23.6741,14.6463,0.596254,0,0.124362
0.0170469,0.179807,0,23.7902,14.7039,0.53628,0,0.107884
0.0231211,0.231561,0,23.6989,14.5587,0.120842,0,0.138937
0.0155754,0.195187,0,23.7458,14.7037,0.238513,0,0.117112
0.0212162,0.181069,0,23.7745,14.5966,0.450761,0,0.108641
0.0201623,0.20843,0,23.7346,14.6158,0.0898852,0,0.125058
0.0126856,0.151994,0,23.9593,14.7677,0.43462,0,0.0911964
0.011387,0.212057,0,23.8854,14.7826,0.276453,0,0.127234
0.0120267,0.167299,0,23.9013,14.7881,0.645877,0,0.100379
0.0167982,0.207281,0,23.8301,14.6868,0.194582,0,0.124368
0.0205017,0.185864,0,23.7554,14.6078,0.249775,0,0.111518
0.0341172,0.203186,0,23.5173,14.355,0.0644565,0,0.121912
0.0130924,0.192165,0,23.9064,14.7497,0.179812,0,0.115299
0.020902,0.208912,0,23.6626,14.6239,0.753131,0,0.125347
0.0161365,0.198916,0,23.9158,14.6943,0.374993,0,0.11935
0.0173871,0.210112,0,23.7496,14.6749,0.487353,0,0.126067
0.0247189,0.161762,0,23.6392,14.5288,0.262993,0,0.0970574
0.0164214,0.223957,0,23.8663,14.6896,0.418024,0,0.134374
0.0115941,0.225652,0,23.8929,14.7793,0.0126834,0,0.135391
0.019846,0.173255,0,23.7737,14.6352,0.31069,0,0.103953
0.00810737,0.166201,0,23.9763,14.8469,0.260152,0,0.0997207
0.0310018,0.242283,0,23.4059,14.409,0.0970063,0,0.14537
0.0158963,0.17586,0,23.8675,14.7129,0.346,0,0.105516
0.0218876,0.231071,0,23.6692,14.593,0.742004,0,0.138643
0.0203221,0.170349,0,23.7323,14.6274,0.589182,0,0.102209
0.0133791,0.174913,0,23.8461,14.7514,0.612467,0,0.104948
0.0117993,0.184806,0,23.915,14.7766,0.164468,0,0.110884
0.0167597,0.163724,0,23.7604,14.6855,0.440704,0,0.0982341
0.0187717,0.236595,0,23.7332,14.6589,0.842821,0,0.141957
0.0141887,0.161432,0,23.8982,14.73,0.33654,0,0.0968591
0.0182042,0.175542,0,23.7989,14.6584,0.560885,0,0.105325
0.0164512,0.203195,0,23.8681,14.6859,0.14007,0,0.121917
0.0336008,0.185398,0,23.6126,14.378,0.558785,0,0.111239
0.0173484,0.178413,0,23.8185,14.6777,0.451985,0,0.107048
0.0279321,0.204327,0,23.6672,14.4856,0.647411,0,0.122596
0.0165664,0.252781,0,23.7568,14.7148,0.608652,0,0.151668
0.0214298,0.217863,0,23.7306,14.6024,0.740756,0,0.130718
0.0363999,0.175837,0,23.4428,14.3111,0.270303,0,0.105502
0.0204061,0.211625,0,23.6915,14.6107,0.153531,0,0.126975
0.0186534,0.208277,0,23.7775,14.6473,0.573514,0,0.124966
0.0222256,0.244244,0,23.6203,14.6136,0.766366,0,0.146546
0.0292068,0.192755,0,23.6181,14.442,0.217857,0,0.115653
0.0118273,0.17127,0,23.9266,14.7827,0.549163,0,0.102762
0.0268011,0.189927,0,23.8249,14.4926,0.471879,0,0.113956
0.0108664,0.235018,0,23.9165,14.7923,0.0398498,0,0.141011
0.0216223,0.181558,0,23.7813,14.5881,0.0791965,0,0.108935
0.0177201,0.215236,0,23.7493,14.6876,0.744277,0,0.129142
0.0149798,0.219666,0,23.8577,14.714,0.0606036,0,0.1318
0.0252423,0.186587,0,23.506,14.5428,0.793165,0,0.111952
0.0205771,0.185622,0,23.7701,14.6061,0.0308633,0,0.111373
0.0151121,0.243989,0,23.8527,14.753,0.511057,0,0.146393
0.0194511,0.169049,0,23.7791,14.6297,0.253435,0,0.101429
0.0193363,0.202398,0,23.8872,14.6297,0.14239,0,0.121439
0.0136639,0.197151,0,23.8582,14.7391,0.00736856,0,0.118291
0.0126847,0.20161,0,23.8957,14.7607,0.335989,0,0.120966
0.0132824,0.157677,0,23.9424,14.7494,0.397101,0,0.0946064
0.0208219,0.196416,0,23.7313,14.6038,0.0469122,0,0.11785
0.0111801,0.179041,0,23.9752,14.7879,0.134109,0,0.107425
0.0193804,0.214551,0,23.7687,14.6776,0.948421,0,0.128731
0.0197363,0.176914,0,23.697,14.6232,0.111337,0,0.106148
0.0126244,0.154802,0,23.9497,14.7639,0.332057,0,0.092881
0.0200653,0.211968,0,23.7289,14.6337,0.40556,0,0.127181
0.0159247,0.147343,0,23.831,14.7027,0.521535,0,0.0884056
0.00947519,0.197595,0,23.9389,14.8189,0.198068,0,0.118557
0.00972333,0.202956,0,23.9609,14.8139,0.13792,0,0.121774
0.0242416,0.215573,0,23.6956,14.5886,0.861951,0,0.129344
0.0269103,0.21899,0,23.5563,14.5084,0.413228,0,0.131394
0.0195312,0.205742,0,23.7719,14.6323,0.207959,0,0.123445
