world,seed,controller,success,collision,ttg,goal_err,path_len,min_clear,min_dyn_clear,min_dyn_clear_any,rms_dv,vmax,note
blocked,12,comppi_iid_l003,True,False,27.26,0.228,7.54,0.269,,,0.0332,0.4,RESULT: SUCCESS (status=4)
blocked,13,comppi_iid_nolimit,True,False,26.96,0.24,7.59,0.25,,,0.0247,0.399,RESULT: SUCCESS (status=4)
blocked,13,comppi_iid_amax1,True,False,23.56,0.25,7.53,0.269,,,0.0139,0.388,RESULT: SUCCESS (status=4)
blocked,13,comppi_iid_symacc,True,False,22.26,0.234,7.55,0.269,,,0.0131,0.394,RESULT: SUCCESS (status=4)
blocked,13,comppi_iid_l010,False,False,28.28,2.513,5.12,0.25,,,0.0179,0.395,RESULT: FAILURE (status=6)
blocked,13,comppi_iid_l003,True,False,28.06,0.236,7.66,0.25,,,0.0328,0.4,RESULT: SUCCESS (status=4)
blocked,14,comppi_iid_nolimit,True,False,26.36,0.249,7.59,0.292,,,0.0285,0.396,RESULT: SUCCESS (status=4)
blocked,14,comppi_iid_amax1,True,False,23.68,0.241,7.57,0.269,,,0.0142,0.397,RESULT: SUCCESS (status=4)
blocked,14,comppi_iid_symacc,True,False,22.56,0.241,7.57,0.255,,,0.0119,0.393,RESULT: SUCCESS (status=4)
blocked,14,comppi_iid_l010,True,False,30.06,0.231,7.68,0.255,,,0.03,0.397,RESULT: SUCCESS (status=4)
blocked,14,comppi_iid_l003,False,False,19.76,5.083,2.54,0.25,,,0.0234,0.4,RESULT: FAILURE (status=6)
